city_id,city_name_cn,province_name,metric_year,statutory_debt_balance_100m,source_doc_id,source_url,evidence_excerpt,source_grade,value_origin,table_name,document_title,publisher,publication_date,period_end,source_note
CN-321300,宿迁市,江苏省,2019,658.2,SRC-SECONDARY-RATING-JIANGSU-2019-CITY-TOTALS,https://pdf.dfcfw.com/pdf/H3_AP202012021435107342_1.pdf?1606897619000.pdf=,联合资信报告图7：宿迁市2019年灰柱按纵轴刻度估读约658.2亿元,B2,chart_digitized,图7 2017—2019年底江苏省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告——江苏篇（上）,联合资信评估股份有限公司,2020-12-02,2019-12-31,图表估读值，非表格精确值；待宿迁市全市口径财政决算附件及省财政厅逐市原表复核。
CN-340100,合肥市,安徽省,2019,869.2,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2019年柱按纵轴刻度估读约869.2亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340100,合肥市,安徽省,2020,1142.3,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2020年柱按纵轴刻度估读约1142.3亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2020-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340100,合肥市,安徽省,2021,1500.0,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2021年柱按纵轴刻度估读约1500.0亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2021-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340100,合肥市,安徽省,2022,1902.7,SRC-SECONDARY-RATING-ANHUI-2022-CITY-CHART,https://finance.sina.com.cn/money/bond/2023-11-17/doc-imzuxmnn5599080.shtml,新世纪评级区域研究图18：合肥市2022年末政府债务余额1902.7亿元；图18及正文明确值,B2,chart_digitized,图18 2022年（末）安徽省各地级市政府债务规模及相关指标对比,安徽省及下辖各市经济财政实力与债务研究,新世纪评级公共融资部,2023-11-17,2022-12-31,图表估读值与正文明确值混合；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340200,芜湖市,安徽省,2019,723.1,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2019年柱按纵轴刻度估读约723.1亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340200,芜湖市,安徽省,2020,800.0,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2020年柱按纵轴刻度估读约800.0亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2020-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340200,芜湖市,安徽省,2021,911.5,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2021年柱按纵轴刻度估读约911.5亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2021-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340200,芜湖市,安徽省,2022,996.1,SRC-SECONDARY-RATING-ANHUI-2022-CITY-CHART,https://finance.sina.com.cn/money/bond/2023-11-17/doc-imzuxmnn5599080.shtml,新世纪评级区域研究图18：芜湖市2022年末政府债务余额996.1亿元；图18及正文明确值,B2,chart_digitized,图18 2022年（末）安徽省各地级市政府债务规模及相关指标对比,安徽省及下辖各市经济财政实力与债务研究,新世纪评级公共融资部,2023-11-17,2022-12-31,图表估读值与正文明确值混合；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340300,蚌埠市,安徽省,2019,346.2,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2019年柱按纵轴刻度估读约346.2亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340300,蚌埠市,安徽省,2020,453.8,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2020年柱按纵轴刻度估读约453.8亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2020-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340300,蚌埠市,安徽省,2021,580.8,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2021年柱按纵轴刻度估读约580.8亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2021-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340300,蚌埠市,安徽省,2022,600.0,SRC-SECONDARY-RATING-ANHUI-2022-CITY-CHART,https://finance.sina.com.cn/money/bond/2023-11-17/doc-imzuxmnn5599080.shtml,新世纪评级区域研究图18：蚌埠市2022年末政府债务余额600.0亿元；图18按纵轴刻度估读,B2,chart_digitized,图18 2022年（末）安徽省各地级市政府债务规模及相关指标对比,安徽省及下辖各市经济财政实力与债务研究,新世纪评级公共融资部,2023-11-17,2022-12-31,图表估读值与正文明确值混合；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340400,淮南市,安徽省,2019,384.6,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2019年柱按纵轴刻度估读约384.6亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340400,淮南市,安徽省,2020,450.0,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2020年柱按纵轴刻度估读约450.0亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2020-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340400,淮南市,安徽省,2021,530.8,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2021年柱按纵轴刻度估读约530.8亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2021-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340400,淮南市,安徽省,2022,400.0,SRC-SECONDARY-RATING-ANHUI-2022-CITY-CHART,https://finance.sina.com.cn/money/bond/2023-11-17/doc-imzuxmnn5599080.shtml,新世纪评级区域研究图18：淮南市2022年末政府债务余额400.0亿元；图18按纵轴刻度估读,B2,chart_digitized,图18 2022年（末）安徽省各地级市政府债务规模及相关指标对比,安徽省及下辖各市经济财政实力与债务研究,新世纪评级公共融资部,2023-11-17,2022-12-31,图表估读值与正文明确值混合；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340500,马鞍山市,安徽省,2019,326.9,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2019年柱按纵轴刻度估读约326.9亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340500,马鞍山市,安徽省,2020,376.9,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2020年柱按纵轴刻度估读约376.9亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2020-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340500,马鞍山市,安徽省,2021,619.2,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2021年柱按纵轴刻度估读约619.2亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2021-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340500,马鞍山市,安徽省,2022,655.0,SRC-SECONDARY-RATING-ANHUI-2022-CITY-CHART,https://finance.sina.com.cn/money/bond/2023-11-17/doc-imzuxmnn5599080.shtml,新世纪评级区域研究图18：马鞍山市2022年末政府债务余额655.0亿元；图18按纵轴刻度估读,B2,chart_digitized,图18 2022年（末）安徽省各地级市政府债务规模及相关指标对比,安徽省及下辖各市经济财政实力与债务研究,新世纪评级公共融资部,2023-11-17,2022-12-31,图表估读值与正文明确值混合；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340600,淮北市,安徽省,2019,284.6,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2019年柱按纵轴刻度估读约284.6亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340600,淮北市,安徽省,2020,315.4,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2020年柱按纵轴刻度估读约315.4亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2020-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340600,淮北市,安徽省,2021,350.0,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2021年柱按纵轴刻度估读约350.0亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2021-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340600,淮北市,安徽省,2022,257.0,SRC-SECONDARY-RATING-ANHUI-2022-CITY-CHART,https://finance.sina.com.cn/money/bond/2023-11-17/doc-imzuxmnn5599080.shtml,新世纪评级区域研究图18：淮北市2022年末政府债务余额257.0亿元；图18及正文明确值,B2,chart_digitized,图18 2022年（末）安徽省各地级市政府债务规模及相关指标对比,安徽省及下辖各市经济财政实力与债务研究,新世纪评级公共融资部,2023-11-17,2022-12-31,图表估读值与正文明确值混合；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340700,铜陵市,安徽省,2019,207.7,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2019年柱按纵轴刻度估读约207.7亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2019-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340700,铜陵市,安徽省,2020,250.0,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2020年柱按纵轴刻度估读约250.0亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2020-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
CN-340700,铜陵市,安徽省,2021,307.7,SRC-SECONDARY-RATING-ANHUI-2019-2021,https://www.lhratings.com/file/f2ec9698f85.pdf,联合资信报告图8：2021年柱按纵轴刻度估读约307.7亿元,B2,chart_digitized,图8 2019—2021年底安徽省各地级市政府债务余额情况,地方政府与城投企业债务风险研究报告－安徽篇,联合资信评估股份有限公司,2022-08-01,2021-12-31,图表估读值，非表格精确值；仅作阶段性补缺，待安徽省及各市财政厅/人大决算附件复核。
